92,22,246,39,18,16,149,1,1,19,13,4,0,0,1660,73,31,306,38,24,7,46,0,0,22,16,6,1,0,1940,-19,9,60,-1,6,-103,1
91,25,274,36,21,6,38,0,2,19,14,5,0,0,1827,77,25,360,47,25,4,69,1,1,22,17,7,1,0,1773,-14,0,86,11,4,31,0
107,29,244,40,27,4,58,0,1,25,13,5,1,0,1976,129,29,192,30,20,8,58,3,0,19,11,4,1,1,1624,22,0,-52,-10,-7,0,0
12,21,125,31,18,7,90,1,0,11,14,2,0,0,1465,124,29,281,48,23,9,75,1,4,25,15,6,0,0,2135,112,8,156,17,5,-15,0
53,17,110,33,19,9,86,0,3,8,14,4,1,0,1531,133,35,205,30,16,5,42,0,0,20,14,5,1,0,2069,80,18,95,-3,-3,-44,1
133,46,28,13,1,10,80,1,1,9,16,2,1,0,1866,172,40,67,14,8,5,34,3,1,12,13,4,1,0,1734,39,-6,39,1,7,-46,1
121,38,205,22,16,4,30,2,0,18,13,5,0,0,1847,60,17,275,50,26,9,58,0,3,20,15,4,3,3,1753,-61,-21,70,28,10,28,0
75,21,278,40,28,8,49,1,1,22,15,7,2,1,1847,174,36,243,29,17,3,69,0,2,21,15,10,0,0,1753,99,15,-35,-11,-11,20,1
185,33,204,35,23,6,41,1,2,23,15,7,2,1,2065,61,27,279,29,15,2,15,1,0,19,9,4,1,0,1535,-124,-6,75,-6,-8,-26,1
137,32,77,21,11,5,50,2,4,15,13,6,1,0,1727,101,36,119,20,10,3,25,0,2,15,11,5,0,0,1873,-36,4,42,-1,-1,-25,1
150,32,166,40,23,8,65,1,3,22,16,6,2,0,2083,61,28,148,22,13,5,37,2,0,9,13,3,1,0,1517,-89,-4,-18,-18,-10,-28,1
58,24,183,24,17,4,31,0,1,13,13,3,0,0,1455,181,36,178,39,21,14,95,0,1,21,17,7,0,0,2145,123,12,-5,15,4,64,0
57,19,169,25,17,17,129,1,0,11,10,3,1,1,1438,149,42,104,23,12,5,40,1,0,26,12,6,1,1,2162,92,23,-65,-2,-5,-89,1
145,34,228,31,19,5,75,0,0,21,15,5,1,1,1700,110,26,226,29,18,6,34,1,0,17,13,5,0,0,1900,-35,-8,-2,-2,-1,-41,0
106,30,298,39,18,7,105,0,1,20,15,6,1,0,1771,115,29,200,26,17,6,58,0,0,17,12,3,1,1,1829,9,-1,-98,-13,-1,-47,1
70,25,212,38,21,10,62,1,1,17,15,4,1,0,2040,104,38,137,36,21,11,70,1,1,18,20,7,0,0,2211,34,13,-75,-2,0,8,1
139,25,55,28,9,7,43,0,2,12,12,2,4,2,1472,181,39,195,29,17,5,35,0,1,19,16,7,1,1,2128,42,14,140,1,8,-8,1
87,21,338,50,27,11,99,0,1,23,16,8,1,0,1977,132,30,194,29,15,5,50,1,0,20,14,7,1,1,1623,45,9,-144,-21,-12,-49,1
140,27,118,19,11,8,55,0,1,15,8,2,0,0,1438,150,36,293,38,21,11,87,2,0,26,17,11,1,0,2162,10,9,175,19,10,32,0
19,8,176,32,20,7,41,3,2,10,9,3,1,0,1052,191,48,213,26,18,3,30,1,0,28,15,7,3,2,2548,172,40,37,-6,-2,-11,1
226,42,220,29,19,5,30,0,1,28,14,7,1,1,2218,78,19,181,36,19,6,43,2,1,14,11,1,4,1,1382,-148,-23,-39,7,0,13,0
65,13,137,36,20,9,65,1,1,12,13,3,4,2,1350,141,34,337,33,28,2,10,0,0,28,11,6,2,2,2250,76,21,200,-3,8,-55,1
94,26,278,39,27,10,111,1,0,27,11,5,0,0,1905,6,12,347,43,33,9,54,2,0,19,12,4,1,1,1695,-88,-14,69,4,6,-57,0
49,30,246,38,22,3,15,1,0,22,17,10,0,0,1914,63,21,191,30,20,11,73,0,1,16,13,5,0,0,1686,14,-9,-55,-8,-2,58,0
55,16,183,39,22,7,62,0,2,13,17,4,2,1,1758,122,31,136,26,15,9,75,0,1,15,13,3,0,0,1842,67,15,-47,-13,-7,13,1
92,30,359,40,24,4,30,0,1,28,14,8,1,1,1922,164,26,328,38,25,9,85,0,1,23,13,6,2,0,1678,72,-4,-31,-2,1,55,0
50,29,286,36,19,10,101,0,1,16,16,6,0,0,1895,108,27,138,32,14,6,50,3,0,13,15,6,1,0,1705,58,-2,-148,-4,-5,-51,0
160,37,171,30,18,6,77,1,1,22,15,6,0,0,2253,21,14,215,33,20,5,31,0,2,13,10,2,0,0,1347,-139,-23,44,3,2,-46,0
144,20,149,24,15,10,67,1,1,13,10,3,0,0,1491,85,32,229,44,29,7,40,0,2,23,16,7,1,1,2190,-59,12,80,20,14,-27,0
256,45,146,22,12,11,84,1,1,22,12,6,0,0,2059,75,13,229,48,25,9,50,2,2,20,14,4,3,1,1541,-181,-32,83,26,13,-34,0
166,28,324,53,29,16,114,0,1,25,19,8,0,0,2361,127,34,228,37,21,8,65,1,1,17,19,6,1,1,1974,-39,6,-96,-16,-8,-49,1
128,30,164,33,15,7,40,3,2,18,14,6,1,1,1735,176,35,88,28,12,7,50,1,0,15,16,4,1,1,1865,48,5,-76,-5,-3,10,1
97,25,172,23,17,7,60,0,0,18,8,3,0,0,1601,118,35,242,28,19,7,55,0,0,19,16,7,0,0,1999,21,10,70,5,2,-5,0
138,29,291,33,21,9,65,0,1,22,14,5,4,3,1880,124,31,288,35,25,4,54,1,1,26,13,7,0,0,2094,-14,2,-3,2,4,-11,0
113,33,182,27,20,4,20,1,0,19,14,9,0,0,2144,55,23,163,29,16,4,31,0,1,14,13,5,1,1,1456,-58,-10,-19,2,-4,11,0
78,20,184,36,23,6,30,2,3,20,8,2,0,0,1664,81,31,200,28,19,7,49,1,1,18,14,7,0,0,1936,3,11,16,-8,-4,19,1
145,32,249,31,18,7,70,2,1,21,14,7,0,0,1808,120,25,185,37,21,13,90,1,2,24,13,7,0,0,1792,-25,-7,-64,6,3,20,0
133,33,189,32,18,9,91,1,2,23,14,7,1,1,1787,135,32,302,30,22,5,45,2,1,23,11,5,0,0,1813,2,-1,113,-2,4,-46,1
74,22,187,43,23,4,35,2,2,15,15,3,3,3,1696,118,27,343,41,23,10,70,0,1,15,16,3,3,2,1904,44,5,156,-2,0,35,1
74,18,232,40,22,2,22,0,4,20,12,5,1,1,1535,112,37,308,26,19,5,35,1,0,24,12,5,0,0,2065,38,19,76,-14,-3,13,1
162,33,133,28,14,11,81,0,0,19,15,8,1,0,1901,67,16,301,46,29,11,105,1,1,23,11,3,1,0,1699,-95,-17,168,18,15,24,0
118,33,121,28,14,4,35,0,1,15,15,4,0,0,1803,107,25,168,30,19,5,52,1,0,15,12,2,0,0,1797,-11,-8,47,2,5,17,0
202,28,195,45,22,6,40,0,3,24,15,6,0,0,1847,91,33,191,27,17,7,60,0,0,15,14,3,0,0,1787,-111,5,-4,-18,-5,20,0
86,25,111,26,17,10,62,0,2,10,13,4,1,0,1753,127,32,239,25,15,12,106,0,1,17,13,5,0,0,1847,41,7,128,-1,-2,44,1
100,24,258,58,31,9,70,2,2,26,16,5,4,3,2087,141,31,49,17,6,4,61,1,1,10,10,0,0,0,1513,41,7,-209,-41,-25,-9,1
41,16,123,37,15,7,60,0,1,12,14,4,2,1,1310,146,35,251,37,27,7,68,0,0,24,16,8,1,1,2290,105,19,128,0,12,8,1
133,30,115,21,12,5,26,0,0,14,12,4,0,0,1727,65,27,214,34,18,5,35,0,4,16,16,9,1,0,1873,-68,-3,99,13,6,9,0
122,38,115,20,11,5,50,0,1,17,13,5,0,0,1783,98,32,205,20,13,7,97,0,0,15,12,4,1,0,1817,-24,-6,90,0,2,47,0
92,33,202,27,14,7,55,2,1,16,14,6,0,0,1877,73,22,361,65,34,13,81,1,1,26,20,8,2,1,1723,-19,-11,159,38,20,26,1
111,24,139,35,17,4,37,0,2,14,17,7,1,0,1660,142,34,164,27,17,3,38,0,1,14,15,5,1,1,1940,31,10,25,-8,0,1,1
81,17,210,40,22,0,0,1,1,16,13,7,1,0,1522,130,37,144,22,17,1,15,0,0,19,14,8,0,0,2078,49,20,-66,-18,-5,15,1
65,23,339,45,29,11,80,0,2,18,16,5,1,0,2085,51,20,169,24,16,6,44,1,3,11,9,2,0,0,1515,-14,-3,-170,-21,-13,-36,0
53,19,207,39,26,7,35,1,0,17,12,2,5,1,1977,105,31,187,17,13,5,33,1,0,21,6,3,1,1,1623,52,12,-20,-22,-13,-2,1
165,34,133,37,17,11,93,1,1,16,20,8,0,0,2029,73,23,165,33,17,8,71,2,0,15,13,4,1,1,1571,-92,-11,32,-4,0,-22,1
102,25,222,38,22,4,30,0,0,21,14,6,1,0,1602,95,28,379,41,29,7,70,1,3,28,13,6,1,0,1998,-7,3,157,3,7,40,0
257,40,150,22,14,8,76,0,0,19,14,8,0,0,2038,49,17,142,36,21,4,30,1,1,13,15,5,1,1,1562,-208,-23,-8,14,7,-46,0
103,32,242,23,17,11,94,0,0,20,11,3,0,0,1841,105,23,118,35,17,3,30,0,1,19,13,5,0,0,1759,2,-9,-124,12,0,-64,0
81,27,125,39,15,7,46,2,2,16,16,4,1,1,1709,127,34,150,31,12,6,44,0,2,17,15,4,1,0,1891,46,7,25,-8,-3,-2,1
131,29,257,29,18,8,55,0,2,19,10,3,1,0,1653,168,37,253,23,16,6,45,1,2,24,9,5,1,0,1947,37,8,-4,-6,-2,-10,1
96,42,98,17,8,2,10,0,0,14,14,4,0,0,1840,61,25,129,39,17,10,56,2,4,11,15,4,2,1,1760,-35,-17,31,22,9,46,0
83,18,185,35,17,1,5,0,0,15,13,3,2,1,1361,190,46,173,20,13,7,55,0,0,20,14,7,1,0,2239,107,28,-12,-15,-4,50,1
109,34,122,28,18,5,63,0,3,16,14,5,1,1,1999,62,18,240,41,25,8,65,3,1,17,13,5,1,0,1601,-47,-16,118,13,7,2,0
62,21,51,22,9,7,82,1,1,8,12,2,0,0,1427,185,40,253,30,24,8,54,0,1,31,10,6,0,0,2173,123,19,202,8,15,-28,1
71,26,229,22,14,3,12,2,0,14,10,2,0,0,1183,96,27,245,52,35,7,49,2,1,27,19,11,4,3,2417,25,1,16,30,21,37,0
108,29,229,45,26,9,60,1,5,20,15,7,2,0,2029,113,29,146,25,16,5,60,2,0,16,12,2,0,0,1571,5,0,-83,-20,-10,0,1
152,26,82,26,17,8,72,0,0,12,14,2,1,1,1718,93,30,208,30,18,4,56,0,0,15,14,3,3,0,1882,-59,4,126,4,1,-16,1
129,31,112,24,13,5,50,0,0,11,15,5,1,0,1688,181,35,149,32,21,5,25,1,1,19,16,6,1,1,2229,52,4,37,8,8,-25,1
114,36,133,27,20,7,50,0,0,17,17,10,0,0,1924,82,20,194,33,21,5,35,0,1,14,11,2,2,0,1676,-32,-16,61,6,1,-15,0
161,28,332,32,20,3,17,1,0,25,12,7,0,0,1692,129,28,316,34,22,5,45,0,0,21,16,9,0,0,1908,-32,0,-16,2,2,28,1
84,26,124,24,16,7,45,0,1,15,12,5,0,0,1848,185,34,93,27,13,6,33,0,1,18,12,6,1,1,1752,101,8,-31,3,-3,-12,1
95,17,84,26,14,13,88,2,2,14,9,3,1,1,1462,184,43,110,26,14,5,69,0,0,23,13,4,1,1,2138,89,26,26,0,0,-19,1
138,40,299,44,28,10,71,0,3,28,19,11,2,1,2610,175,25,162,32,14,9,101,1,0,17,16,6,1,0,1655,37,-15,-137,-12,-14,30,0
72,23,251,40,23,3,20,2,2,20,13,6,1,0,1686,96,32,222,33,19,4,31,1,0,17,16,8,1,0,1914,24,9,-29,-7,-4,11,1
159,41,335,40,30,9,83,0,2,32,16,11,1,0,2519,14,12,169,27,10,7,50,0,3,8,10,2,0,0,1081,-145,-29,-166,-13,-20,-33,0
99,34,300,37,24,5,47,1,0,25,14,6,2,1,2038,74,23,250,35,26,7,65,3,0,18,11,3,1,1,1562,-25,-11,-50,-2,2,18,0
125,24,207,46,27,10,107,1,0,22,14,3,1,1,1842,127,32,279,25,13,9,74,0,1,19,11,2,0,0,1758,2,8,72,-21,-14,-33,1
30,18,108,34,21,8,58,1,0,12,16,7,2,0,1592,83,32,253,31,20,8,54,0,0,22,16,7,1,1,2008,53,14,145,-3,-1,-4,1
188,34,174,28,15,9,75,2,1,22,13,7,0,0,1804,223,34,183,32,17,7,70,1,1,22,15,8,0,0,1796,35,0,9,4,2,-5,1
178,37,259,37,20,9,90,1,0,27,14,7,2,2,2083,75,16,197,35,22,12,82,0,0,17,12,4,1,1,1517,-103,-21,-62,-2,2,-8,0
39,13,262,38,25,7,69,2,2,16,13,4,0,0,1656,119,35,134,33,22,5,43,1,1,18,15,5,1,0,1944,80,22,-128,-5,-3,-26,1
161,43,165,21,13,3,25,1,1,19,17,8,0,0,2094,94,22,183,34,17,9,72,2,4,15,12,4,1,0,1506,-67,-21,18,13,4,47,0
70,26,185,32,21,1,15,1,1,13,15,4,1,0,1582,143,31,113,30,14,7,45,0,1,16,16,7,1,1,2018,73,5,-72,-2,-7,30,0
99,25,298,42,28,5,39,3,0,24,14,4,2,0,2042,128,31,169,29,14,8,92,0,1,14,13,4,0,0,1558,29,6,-129,-13,-14,53,1
114,31,117,32,13,6,75,1,2,12,16,6,2,0,1858,128,32,98,26,11,3,16,0,1,14,15,3,0,0,1742,14,1,-19,-6,-2,-59,1
206,37,247,33,22,11,75,2,2,18,17,7,1,1,2072,24,15,314,45,26,8,67,1,2,21,13,5,1,0,1528,-182,-22,67,12,4,-8,0
155,32,271,42,30,4,40,0,2,29,14,10,0,0,2171,59,17,211,28,19,4,30,1,3,13,9,5,0,0,1429,-96,-15,-60,-14,-11,-10,0
183,33,276,27,21,4,38,0,0,26,9,5,0,0,1824,81,26,336,39,24,4,30,0,0,25,11,4,4,2,1776,-102,-7,60,12,3,-8,0
109,24,107,29,16,9,56,1,3,13,15,5,2,1,1709,171,40,163,20,12,7,55,1,0,19,11,5,0,0,1891,62,16,56,-9,-4,-1,1
125,28,76,28,15,13,115,1,3,13,13,5,0,0,1672,178,36,127,35,18,15,115,0,1,16,16,3,2,0,1928,53,8,51,7,3,0,0
110,25,107,24,8,8,56,0,1,11,13,1,1,0,1460,134,35,202,40,21,10,84,0,0,21,17,6,1,0,2140,24,10,95,16,13,28,1
142,39,133,15,10,12,129,1,0,14,15,5,1,1,2208,54,17,131,30,16,13,95,1,2,11,12,3,0,0,1392,-88,-22,-2,15,6,-34,0
107,19,181,44,22,10,94,2,3,16,13,2,3,2,1708,182,38,253,27,19,7,71,0,0,25,13,7,0,0,1892,75,19,72,-17,-3,-23,1
99,19,233,42,23,9,64,0,1,18,12,4,2,0,1607,156,43,224,19,13,6,81,0,1,22,14,9,0,0,1993,57,24,-9,-23,-10,17,1
67,25,288,31,24,6,55,0,1,19,11,5,1,0,1812,104,23,270,38,27,3,15,0,2,23,9,5,0,0,1788,37,-2,-18,7,3,-40,0
214,41,180,23,15,5,44,1,1,22,14,5,0,0,2080,71,24,247,31,14,6,49,1,1,13,14,4,0,0,1520,-143,-17,67,8,-1,5,0
209,35,248,21,14,3,30,1,0,20,12,7,0,0,1899,55,19,123,39,20,4,25,1,0,12,16,2,5,3,1701,-154,-16,-125,18,6,-5,0
92,25,142,37,19,5,28,1,2,11,16,4,1,0,1908,192,38,130,30,14,4,30,1,1,19,17,6,0,0,1692,100,13,-12,-7,-5,2,1
71,24,208,30,17,11,65,0,1,14,14,6,1,1,1809,47,25,226,38,21,4,17,1,0,19,14,6,0,0,1791,-24,1,18,8,4,-48,0
217,29,104,16,12,6,39,0,0,15,8,2,0,0,1657,44,21,345,41,33,4,24,0,2,20,11,5,1,0,1943,-173,-8,241,25,21,-15,0
80,20,153,33,18,7,58,1,1,15,13,4,3,2,1558,144,37,197,35,19,7,48,0,0,20,19,11,2,1,2042,64,17,44,2,1,-10,1
43,17,146,36,14,10,103,0,1,11,14,2,2,1,1266,75,32,285,38,27,9,84,0,1,19,17,7,0,0,2334,32,15,139,2,13,-19,1
87,17,161,41,17,6,41,1,1,15,14,6,1,0,1288,155,40,259,29,19,5,25,0,1,24,15,8,0,0,2312,68,23,98,-12,2,-16,1
43,23,344,43,31,4,30,1,0,20,15,6,3,2,2017,173,30,159,21,17,5,30,0,0,21,7,1,1,1,1583,130,7,-185,-22,-14,0,1
154,36,127,26,16,7,85,1,0,19,13,4,1,1,2019,174,37,270,42,29,8,107,1,2,30,13,5,1,1,2466,20,1,143,16,13,22,1
172,33,276,31,18,6,50,0,0,30,11,5,1,1,1938,107,29,263,29,19,7,40,0,1,18,13,7,0,0,1662,-65,-4,-13,-2,1,-10,0
135,33,157,23,11,8,55,0,1,16,13,5,1,0,1617,65,21,300,51,30,9,69,0,4,24,15,6,2,0,1983,-70,-12,143,28,19,14,0
42,14,220,36,25,6,50,1,0,18,9,3,0,0,1614,88,32,279,34,24,7,35,1,1,23,15,10,1,1,1986,46,18,59,-2,-1,-15,1
151,50,170,30,19,4,30,0,1,26,18,9,4,3,2601,40,10,131,26,14,9,69,2,1,10,10,4,1,1,999,-111,-40,-39,-4,-5,39,0
211,34,191,24,12,9,70,0,0,13,14,5,0,0,1912,25,17,300,48,26,8,54,0,0,21,17,7,1,0,1688,-186,-17,109,24,14,-16,0
157,40,84,22,10,4,22,0,0,17,14,3,2,2,2002,91,20,145,36,20,8,70,1,1,15,14,2,3,1,1598,-66,-20,61,14,10,48,0
99,22,171,39,21,18,140,1,1,15,14,6,3,0,1549,122,35,213,31,19,7,50,1,0,25,14,7,0,0,2051,23,13,42,-8,-2,-90,1
129,32,138,36,15,8,64,1,2,12,18,4,2,0,1774,54,23,178,38,22,9,64,1,2,12,18,6,1,0,1826,-75,-9,40,2,7,0,1
37,22,124,32,18,6,50,0,2,10,16,6,2,1,1638,202,32,335,29,23,9,80,1,0,24,11,5,0,0,1962,165,10,211,-3,5,30,1
105,25,203,33,17,5,47,2,0,16,17,10,0,0,1649,199,44,132,16,7,2,15,0,2,20,10,4,1,1,1951,94,19,-71,-17,-10,-32,1
151,36,128,25,9,7,60,0,1,14,16,4,0,0,1790,96,25,239,42,21,5,45,4,2,18,15,5,0,0,1810,-55,-11,111,17,12,-15,0
148,40,230,35,22,9,77,0,0,25,17,9,0,0,2286,55,28,204,28,14,6,45,0,1,16,14,5,3,3,1314,-93,-12,-26,-7,-8,-32,0
106,33,147,32,19,7,40,0,0,20,16,6,0,0,2023,57,22,214,39,18,10,78,2,2,15,16,6,0,0,1577,-49,-11,67,7,-1,38,0
229,38,174,25,16,6,55,0,0,23,13,7,0,0,2108,26,15,185,37,24,7,70,3,1,15,12,5,2,0,1492,-203,-23,11,12,8,15,0
154,33,97,23,14,8,45,0,0,13,16,6,4,2,2008,149,18,247,40,27,7,45,0,0,22,10,5,0,0,1592,-5,-15,150,17,13,0,1
88,25,196,36,18,8,74,0,2,13,15,4,0,0,1625,182,47,142,29,16,5,32,0,1,19,19,7,0,0,2643,94,22,-54,-7,-2,-42,1
129,31,284,42,31,12,98,1,1,23,17,8,2,1,2201,11,10,207,33,22,7,50,0,1,15,9,2,0,0,1399,-118,-21,-77,-9,-9,-48,1
159,30,172,37,23,3,30,0,4,21,14,8,1,0,2038,81,27,126,20,11,6,40,0,0,12,12,3,1,1,1562,-78,-3,-46,-17,-12,10,1
71,23,235,37,25,7,53,1,2,18,11,4,2,0,2025,149,26,136,25,12,10,107,0,0,14,14,6,0,0,1575,78,3,-99,-12,-13,54,1
98,30,147,25,15,5,58,1,1,17,13,5,1,0,1487,68,33,246,37,21,7,50,2,1,21,20,11,0,0,2113,-30,3,99,12,6,-8,1
95,31,25,16,7,4,30,0,1,9,13,4,0,0,1531,75,25,168,38,25,3,30,1,2,17,14,5,2,0,2069,-20,-6,143,22,18,0,0
87,17,205,39,21,8,40,1,1,15,12,1,4,1,1774,118,28,189,27,15,4,32,0,0,17,14,7,1,0,1826,31,11,-16,-12,-6,-8,1
144,34,202,21,14,6,39,0,0,19,11,6,0,0,1737,84,20,243,41,25,7,90,0,2,19,16,9,1,0,1863,-60,-14,41,20,11,51,0
223,45,112,22,15,7,52,0,0,23,15,7,0,0,2565,41,13,91,18,10,2,15,2,3,9,7,1,0,0,1035,-182,-32,-21,-4,-5,-37,0
79,21,341,36,20,8,82,3,2,15,11,3,1,0,1692,96,32,190,26,15,4,24,0,1,16,14,4,1,0,1908,17,11,-151,-10,-5,-58,1
59,25,230,38,22,7,50,1,0,11,19,5,4,2,1935,119,33,215,26,16,2,10,3,0,15,14,7,0,0,1665,60,8,-15,-12,-6,-40,1
123,31,311,33,24,9,50,0,1,21,12,5,0,0,2005,97,27,185,41,17,4,19,0,1,23,13,3,2,1,1595,-26,-4,-126,8,-7,-31,0
112,42,183,24,14,2,8,1,1,21,14,6,2,2,2092,58,14,247,38,22,9,67,0,0,15,13,3,2,1,1508,-54,-28,64,14,8,59,0
36,12,176,35,15,5,57,1,3,11,9,1,0,0,1089,190,51,203,28,20,7,63,0,0,27,18,8,1,0,2511,154,39,27,-7,5,6,1
90,33,268,29,21,8,61,0,0,20,16,10,0,0,2167,97,21,211,30,18,4,20,2,2,16,11,5,3,2,1433,7,-12,-57,1,-3,-41,0
137,25,259,49,26,7,70,0,1,20,17,5,2,1,1982,181,33,158,22,10,3,20,0,2,14,15,8,0,0,1618,44,8,-101,-27,-16,-50,1
